200000
2 8949
2 106047
1 97081 63466
1 110607 25974
1 88995 145517
1 177124 92320
1 22971 4827
1 75602 23493
1 133037 2634
1 4 167018
1 56493 8115
1 134315 166692
1 164996 188189
1 74219 119207
1 167835 199687
1 39236 160973
1 128456 80154
1 91075 178339
1 189079 103438
1 26857 96250
1 85082 98907
1 110556 168428
1 169780 167459
1 25677 186861
1 111330 176029
1 162217 167892
1 8970 22085
1 22660 28777
1 47880 189250
1 98882 167217
1 7223 39576
1 59208 173048
1 82941 52559
1 37090 110687
1 100890 23779
1 90230 806
1 33394 1709
1 29417 137339
1 189337 101458
1 166416 189763
1 151070 97706
1 39321 126887
1 9306 190579
1 52986 150691
1 41851 189752
1 133723 17483
1 66892 102651
1 60799 93534
1 119687 173738
1 160505 191568
1 9629 41537
1 158028 138451
1 94724 141052
1 170467 71077
1 102403 163712
1 135154 89631
1 46394 97418
1 43372 146236
1 180469 126615
1 137127 164393
1 31538 46869
1 148684 84812
1 24817 36874
1 105603 150807
1 90555 88899
1 150302 18959
1 88054 18048
1 44997 194968
1 46184 118942
1 8866 126531
1 39497 111749
1 125837 198874
1 73742 88595
1 21370 61099
1 115442 157640
1 6369 71827
1 85127 73522
1 197486 31309
1 14718 13340
1 13483 140539
1 17588 78259
1 49899 45043
1 97917 23288
1 69047 40654
1 166645 169965
1 14462 178093
1 117316 12921
1 79800 83724
1 198193 124894
1 90843 177803
1 140778 127581
1 41922 135610
1 46930 68648
1 174298 151141
1 42892 58952
1 191375 42593
1 140552 140496
1 114038 32213
1 110603 94082
1 31036 134796
1 36227 131903
1 7055 111994
1 66443 126452
1 203 143564
1 179451 134787
1 108391 116213
1 182772 166192
1 49761 66358
1 183851 183693
1 126183 54509
1 10931 30120
1 86087 121377
1 106703 198451
1 47449 196877
1 130232 2484
1 13803 165291
1 180011 108078
1 65005 11202
1 45431 13583
1 172254 134579
1 13894 141979
1 72502 15296
1 130217 89752
1 178133 125662
1 120616 22203
1 168236 188861
1 189898 141011
1 121643 1108
1 168866 82293
1 72682 164850
1 98843 154343
1 82011 77442
1 150917 67088
1 25264 134495
1 171168 140960
1 21641 1304
1 179111 96572
1 15264 123333
1 173921 127469
1 161720 194315
1 116068 61833
1 5187 93164
1 144298 47585
1 22419 152530
1 57881 173484
1 46083 111325
1 19725 22772
1 33702 199850
1 27880 74623
1 93488 109030
1 70365 60609
1 170980 172372
1 128313 129728
1 106430 174043
1 181107 58439
1 38625 4436
1 9269 7951
1 140547 187538
1 152491 68202
1 97815 25202
1 146187 14322
1 162747 46629
1 102757 34097
1 71971 126075
1 117677 101906
1 56518 101554
1 186119 119560
1 181575 49023
1 34642 76669
1 177382 2907
1 196151 36158
1 73064 2002
1 29940 20900
1 10180 133000
1 29220 106502
1 130831 128525
1 160017 43101
1 20330 37219
1 37692 71160
1 6058 156108
1 153515 162273
1 105096 190425
1 122997 55887
1 117002 3888
1 177802 160077
1 72945 190045
1 13062 194986
1 179493 107164
1 44920 4706
1 77918 154918
1 147117 190861
1 146707 59450
1 179010 105287
1 72936 111790
1 69033 118687
1 175379 145078
1 42427 71684
1 51087 20851
1 170048 157356
1 124869 58623
1 123002 163015
1 138232 148984
1 92600 7907
1 110192 51083
1 174361 132576
1 46505 73219
1 91999 62039
1 12348 29586
1 164343 183431
1 197453 83167
1 92613 36800
1 36790 61648
1 152373 148051
1 130100 184345
1 98431 35321
1 68049 103558
1 136826 184706
1 30673 68229
1 20004 80321
1 190625 8631
1 116785 22710
1 145725 182776
1 34386 75132
1 62432 21805
1 134023 139828
1 103793 176653
1 185000 116082
1 24363 164211
1 61552 115302
1 177102 121891
1 89931 22541
1 196548 176090
1 1505 81112
1 128534 153947
1 160227 113245
1 12816 50743
1 169558 158652
1 57394 195292
1 180765 172565
1 106456 72098
1 4747 94952
1 148268 46737
1 180265 10509
1 88074 43894
1 133637 148693
1 150004 1768
1 45755 125567
1 97784 24854
1 145160 26976
1 145694 84243
1 199181 102925
1 52629 60324
1 66720 24011
1 15840 98120
1 198681 19064
1 98941 28617
1 133019 185658
1 87574 194051
1 132321 43816
1 4204 103346
1 133835 53368
1 45312 33537
1 40169 106089
1 53827 133711
1 181382 44466
1 22528 52420
1 47737 110826
1 22601 82517
1 79016 123705
1 81375 156052
1 173021 146046
1 6629 101755
1 36302 92290
1 120135 35514
1 108775 16989
1 103271 138175
1 178074 154727
1 142281 102149
1 10602 126946
1 67455 113568
1 83316 34214
1 72918 150599
1 128255 180429
1 184770 128867
1 91525 161375
1 55751 137623
1 156546 113152
1 174570 2512
1 161277 176600
1 175640 91535
1 171284 24707
1 16340 84276
1 15436 50939
1 36134 30733
1 98264 124802
1 90050 33439
1 134378 72404
1 70711 186356
1 89528 198860
1 97177 171301
1 163921 64917
1 119217 173034
1 43488 154452
1 77667 122591
1 145663 135764
1 49055 52313
1 21247 90098
1 10316 159146
1 20855 170634
1 178609 162800
1 182283 111713
1 183846 148580
1 186431 145940
1 196667 61090
1 197628 145217
1 148711 48948
1 132641 57396
1 89715 128612
1 186894 93012
1 172072 132481
1 182253 29774
1 40438 92401
1 85505 40066
1 138789 135352
1 182707 153454
1 147969 40647
1 17306 29143
1 64386 101193
1 95563 54078
1 62266 182505
1 173282 124226
1 180354 11048
1 104335 129426
1 27879 154526
1 151716 33751
1 35984 199118
1 39390 91935
1 193523 30894
1 113714 13644
1 193209 19575
1 65817 136701
1 54958 30698
1 4510 156925
1 61934 126307
1 163815 147179
1 84556 196899
1 124483 44201
1 158148 31000
1 24883 74121
1 161315 169263
1 35131 83764
1 82549 10589
1 168747 733
1 67696 23785
1 1129 112806
1 77727 65150
1 122945 41041
1 67984 110512
1 56047 191081
1 55938 22860
1 119339 33265
1 165833 75429
1 25206 92621
1 96196 172892
1 59941 52975
1 121985 144176
1 40107 149445
1 126382 14342
1 34027 198177
1 54275 101242
1 87550 70249
1 13294 23590
1 8642 125056
1 33408 180594
1 159652 133172
1 198038 108956
1 177774 77417
1 162185 56586
1 159508 84230
1 148825 33358
1 8507 20766
1 41816 55992
1 39115 139937
1 38675 97826
1 132791 25860
1 48326 79928
1 28938 2734
1 164864 45126
1 89268 3684
1 10900 2887
1 172949 132023
1 61762 75435
1 173257 159596
1 158372 10023
1 109300 18412
1 180765 197123
1 128016 107629
1 175423 97056
1 103796 104608
1 170108 146697
1 122983 182492
1 67792 100220
1 116837 25035
1 86508 76087
1 24561 63892
1 176869 69576
1 123419 56840
1 32414 67280
1 174036 136016
1 86963 42967
1 133168 1367
1 38375 18966
1 138938 64884
1 130000 174528
1 51710 90330
1 138689 83986
1 69586 127555
1 90552 56989
1 71014 37017
1 103434 56337
1 111311 60455
1 73611 174540
1 117262 32321
1 17410 8483
1 173542 125295
1 138828 175408
1 127261 96479
1 87247 40157
1 18450 85066
1 133282 57839
1 66688 166183
1 79354 40982
1 62353 91663
1 49368 112180
1 116774 159025
1 5682 183467
1 190502 139639
1 95327 156332
1 122565 47160
1 80326 174461
1 147799 30559
1 135560 38026
1 51541 64220
1 191277 192304
1 94191 93257
1 63117 55366
1 66834 158367
1 48320 175340
1 132859 106586
1 140807 158232
1 47805 47722
1 197244 56478
1 155855 64091
1 169335 22847
1 4633 28871
1 71618 148726
1 124928 116090
1 20032 108479
1 123504 43494
1 70169 41448
1 123689 53832
1 168233 122204
1 98701 29274
1 196905 137773
1 19369 111547
1 85597 76706
1 5442 39515
1 103360 117569
1 123553 139243
1 99949 159966
1 34658 81220
1 152783 78501
1 105849 101655
1 131722 4452
1 169157 192085
1 94699 69021
1 148186 127327
1 91662 121098
1 4105 133680
1 47566 137968
1 183602 171786
1 197682 195817
1 12813 29214
1 131734 104237
1 127029 180415
1 193495 80673
1 131895 60233
1 34755 192931
1 198425 135182
1 50560 140948
1 177965 14273
1 53563 14438
1 182168 186214
1 158100 20775
1 39325 39354
1 35848 17806
1 185711 190814
1 154271 162950
1 97271 87050
1 162454 16889
1 49123 144687
1 62479 64607
1 16368 132589
1 165944 118087
1 100921 175543
1 86905 156836
1 45439 123587
1 185953 172507
1 31995 79285
1 5139 119244
1 57506 143054
1 34989 69279
1 82936 185041
1 116666 72273
1 109464 52151
1 135256 94654
1 71490 79764
1 154156 112177
1 146534 126728
1 138052 18090
1 21744 100970
1 136268 22447
1 106324 150705
1 185014 71382
1 116188 44325
1 80547 47185
1 35183 34565
1 177367 33914
1 24548 143354
1 15836 162721
1 94215 84797
1 132085 76116
1 26091 64004
1 99845 25582
1 38321 148146
1 74625 168419
1 113751 12607
1 192467 104907
1 160708 157604
1 71120 20076
1 152786 187980
1 79581 126413
1 27549 2616
1 134684 64504
1 50764 193905
1 158365 164239
1 118173 51060
1 91971 133266
1 170165 91032
1 120820 110063
1 68968 173059
1 163461 173451
1 132549 73934
1 31973 197904
1 146662 91957
1 177097 18552
1 187702 85315
1 81111 79128
1 137988 115453
1 57430 66672
1 25927 48846
1 87830 181362
1 30898 173812
1 78428 92817
1 114489 50857
1 123472 195851
1 189668 147859
1 75946 90106
1 79251 141551
1 71194 27479
1 90131 124283
1 56759 720
1 61216 117091
1 197866 85772
1 47163 113454
1 176860 190203
1 180078 140970
1 120605 156579
1 34332 58261
1 179798 128296
1 73231 118861
1 33585 120219
1 30332 62522
1 124167 121415
1 198681 153338
1 88586 91640
1 117986 171149
1 38260 119372
1 1127 64002
1 32815 105406
1 111770 195298
1 177350 84784
1 187544 90075
1 92364 46841
1 195574 61551
1 56587 188272
1 84110 26013
1 116399 18871
1 176521 110992
1 31028 23051
1 176750 143367
1 157261 166986
1 96556 61957
1 110614 71045
1 161380 46522
1 28925 182921
1 72571 138864
1 57452 106216
1 199710 76538
1 71033 23757
1 88982 28954
1 79057 159040
1 102734 127090
1 137122 29046
1 63074 145517
1 23433 179933
1 139563 31215
1 15803 99558
1 170888 184442
1 138935 170771
1 32174 198689
1 41323 8131
1 182515 82610
1 62566 103099
1 19928 27104
1 86270 20727
1 91989 128558
1 9346 7729
1 55080 52963
1 68322 109553
1 30624 52714
1 8030 149462
1 112039 34376
1 159980 75939
1 65999 141764
1 92462 158797
1 104222 28881
1 90131 54916
1 164253 52607
1 95372 132480
1 107229 179427
1 64561 140238
1 87946 13060
1 109557 10842
1 126964 8967
1 80456 38847
1 84059 129501
1 35595 40077
1 192059 124139
1 23096 95066
1 82072 189114
1 164242 844
1 193548 142497
1 106764 159973
1 28302 25327
1 161782 59536
1 42821 61532
1 95980 153130
1 26062 41074
1 72066 182932
1 128841 144568
1 116714 165177
1 41130 161056
1 109992 30363
1 30782 184305
1 48568 418
1 45564 23670
1 162173 99943
1 8911 78504
1 179693 59838
1 181537 87706
1 180860 171458
1 19881 51748
1 169286 145701
1 24312 84946
1 70912 78007
1 158272 100941
1 107361 177910
1 175782 145929
1 17933 85655
1 45193 20912
1 187202 128212
1 105491 104335
1 48262 130551
1 9407 137920
1 91920 128998
1 121452 7960
1 130422 169007
1 180833 85074
1 162327 118356
1 120929 168762
1 31241 45146
1 146224 71070
1 189894 43983
1 36710 31282
1 116306 148826
1 115380 101698
1 57967 117704
1 45748 138461
1 151301 2388
1 5494 90048
1 152780 66037
1 28487 137345
1 11452 102446
1 198340 153661
1 97783 47954
1 119136 87364
1 111860 148566
1 146034 187395
1 16751 63004
1 60099 178673
1 179855 168316
1 118614 70910
1 73176 7637
1 53560 56761
1 42898 76565
1 163017 174848
1 7929 129093
1 90059 145197
1 163878 78360
1 76907 165631
1 84798 187893
1 64782 169415
1 121369 154498
1 38366 137748
1 113078 193972
1 173588 195360
1 182813 1812
1 166535 190460
1 131155 99284
1 168822 91129
1 135685 188818
1 33107 44440
1 65711 188523
1 133840 24948
1 122125 44356
1 52334 154735
1 164164 62549
1 172227 57882
1 29841 138871
1 129803 107497
1 135025 29935
1 142322 60758
1 189010 99899
1 103073 153043
1 109370 68828
1 115655 140406
1 139382 33316
1 10601 175840
1 127238 132290
1 187245 7343
1 9415 9419
1 143460 193509
1 96289 170699
1 109206 36311
1 20850 165261
1 118353 28378
1 44922 92262
1 18293 17323
1 156167 64264
1 35193 72989
1 193508 154630
1 86082 156168
1 164798 197219
1 103910 90672
1 128918 47328
1 90747 109876
1 89198 31429
1 145253 40249
1 26797 199919
1 57375 146261
1 141333 125338
1 49354 171199
1 72743 133937
1 89204 162422
1 81365 194516
1 148970 164977
1 192104 175849
1 179136 182728
1 58419 179302
1 190944 147617
1 167096 123613
1 172241 121564
1 90840 111177
1 4298 185538
1 131072 183448
1 90616 54636
1 77458 68345
1 86667 134192
1 150226 184359
1 84935 85393
1 159123 181047
1 42954 8999
1 128288 67806
1 13593 157260
1 57518 73670
1 50543 134665
1 94722 91666
1 196360 152704
1 158111 146224
1 65259 134107
1 91379 89951
1 132406 188788
1 87426 1408
1 160495 181702
1 26386 26657
1 61768 86995
1 188056 39624
1 19441 185943
1 161891 137661
1 107492 123886
1 43784 163226
1 152556 196673
1 158925 143575
1 168056 49974
1 198170 152081
1 5407 61081
1 122716 86555
1 92980 8645
1 56187 79752
1 152780 85527
1 180607 13431
1 101260 157140
1 42558 35679
1 165304 4377
1 148809 119261
1 166265 22212
1 108311 41979
1 35695 62178
1 102642 20803
1 56120 142744
1 30624 58373
1 144703 24533
1 31829 35557
1 161352 148279
1 113303 11496
1 195706 56252
1 108849 19584
1 160110 9709
1 172956 46933
1 193719 72262
1 132778 80854
1 67122 176680
1 47669 134977
1 102287 80130
1 113223 165807
1 32224 167549
1 193867 41891
1 168290 45671
1 58740 163796
1 96202 191906
1 95596 177081
1 153746 176910
1 132160 79124
1 145603 17332
1 162570 136130
1 117765 130868
1 43422 114945
1 165284 194481
1 84024 40451
1 78117 31547
1 190502 20978
1 65418 51900
1 85106 103044
1 115873 119207
1 36947 74433
1 56339 125534
1 185620 141138
1 70956 78947
1 48452 69068
1 121958 119426
1 180959 69117
1 55291 72636
1 178109 182518
1 141482 24246
1 28538 64154
1 160776 66595
1 98469 20709
1 176587 29487
1 159725 56192
1 128660 32366
1 95240 33284
1 198267 39684
1 111142 105868
1 167775 178773
1 106581 99456
1 123821 43183
1 136757 134303
1 168112 154487
1 83295 126157
1 174682 103313
1 72146 72285
1 106321 37332
1 190878 117152
1 194494 168493
1 87444 132462
1 35218 11858
1 172589 183540
1 55641 164650
1 50169 91839
1 108995 42811
1 8011 25095
1 44464 16724
1 165475 110911
1 15037 112251
1 57500 40220
1 101452 63449
1 117080 183652
1 60312 93541
1 176232 171514
1 163640 101070
1 163455 136422
1 41075 175469
1 5785 111081
1 136902 91818
1 140647 24130
1 144242 78700
1 511 63098
1 167241 109959
1 156930 197558
1 114489 32418
1 90573 93438
1 22489 171814
1 72803 178761
1 103988 36781
1 159707 135947
1 132756 172778
1 171398 23362
1 153361 165141
1 101220 53629
1 108185 119962
1 139335 117613
1 103937 96450
1 183367 42864
1 49421 189346
1 89896 146140
1 192445 48962
1 199688 142217
1 128473 170896
1 111309 166114
1 109437 182150
1 169998 178284
1 199208 158745
1 104001 71767
1 59713 139492
1 8421 29509
1 165867 96660
1 158897 80409
1 102603 156180
1 35132 61314
1 133463 11707
1 177070 199368
1 7008 34741
1 151911 171221
1 52515 127983
1 131565 54407
1 169805 31367
1 134427 34229
1 101964 167475
1 185673 91008
1 40734 118128
1 37942 194588
1 126163 22510
1 91837 176926
1 45414 164858
1 179831 139592
1 186620 94124
1 59180 171218
1 179900 54481
1 157952 88188
1 173072 41371
1 67419 112977
1 141945 126536
1 148185 115261
1 27930 122896
1 91444 163155
1 90365 86739
1 168942 186264
1 101674 148738
1 94275 99859
1 31914 26764
1 9742 85721
1 118423 197195
1 51258 174676
1 109862 173552
1 31149 32211
1 169207 182829
1 163119 71640
1 22684 170081
1 56288 6557
1 55079 141064
1 149595 157800
1 187385 195748
1 74469 81681
1 198216 92839
1 18907 65681
1 52976 40034
1 113627 111693
1 132798 19122
1 186033 123043
1 68408 52521
1 120068 134388
1 178097 50299
1 154306 14771
1 165323 37418
1 124809 71277
1 149645 82100
1 56855 182936
1 58600 83643
1 137972 168864
1 25476 185204
1 48157 93168
1 142928 43220
1 178868 7742
1 44425 41784
1 6823 174938
1 18122 67476
1 7519 2487
1 97877 184990
1 166826 145979
1 108961 49019
1 198314 176260
1 102372 14698
1 17150 66811
1 150050 110512
1 41137 89181
1 168759 136067
1 70050 90823
1 70305 88634
1 16627 120193
1 123281 175093
1 28470 58894
1 69811 27081
1 114324 58356
1 155132 134255
1 2176 87687
1 51444 159405
1 39580 116346
1 37508 190276
1 167658 22184
1 46400 139483
1 83637 102751
1 22712 108843
1 198080 26094
1 79996 23149
1 139951 179121
1 156206 111425
1 12212 74778
1 36940 41248
1 1085 68802
1 127742 177732
1 178204 198192
1 78620 82838
1 190903 141352
1 183555 73048
1 5297 42360
1 158490 41620
1 101080 165055
1 146912 129476
1 108752 157310
1 100088 91843
1 57728 190243
1 34935 48628
1 53627 89684
1 56621 186609
1 42801 122105
1 69810 55799
1 32407 25677
1 55218 193231
1 44308 99878
1 121340 169664
1 15661 55170
1 58503 10355
1 16115 93780
1 29510 157414
1 171819 33999
1 41326 96149
1 29310 94834
1 198725 171878
1 194658 37908
1 41389 7316
1 139784 72946
1 93424 114398
1 60615 82551
1 121486 46577
1 169993 139595
1 115333 153682
1 170229 18207
1 36960 42448
1 97052 136311
1 89923 64937
1 106535 151416
1 152757 78076
1 156737 36340
1 30575 162735
1 60289 73972
1 21732 184097
1 110554 150149
1 63314 5267
1 27590 31429
1 42247 89874
1 92144 98672
1 102839 36584
1 33441 82406
1 95997 92035
1 122989 22335
1 51055 7269
1 123998 146450
1 57702 70286
1 199649 151361
1 188878 165479
1 75823 171145
1 46828 35249
1 76991 841
1 5229 133612
1 83690 178768
1 90806 40972
1 16671 43116
1 126569 148120
1 30088 183472
1 75636 88356
1 138108 146565
1 116513 18611
1 100775 12724
1 54809 135909
1 65782 104627
1 85498 91686
1 140166 184941
1 138202 37274
1 159759 58583
1 172764 29187
1 123725 132848
1 6450 190837
1 14832 42072
1 129395 6460
1 31620 199381
1 153952 76
1 49507 50209
1 32497 165865
1 48473 183
1 61605 171223
1 83480 193055
1 143882 147077
1 72925 89848
1 133512 147829
1 198754 24582
1 146805 146287
1 17542 152636
1 90196 85415
1 76729 181387
1 141295 83179
1 131692 18860
1 176983 132881
1 121209 20650
1 174136 21664
1 40846 108595
1 24099 3198
1 38687 193695
1 188310 20570
1 51724 162178
1 26446 149019
1 45072 70447
1 149392 25928
1 76717 47757
1 7796 188536
1 28116 197086
1 15603 31165
1 41816 72781
1 87922 21517
1 198869 62072
1 11214 129521
1 88669 118399
1 66410 19953
1 30051 194123
1 124535 43135
1 149419 48226
1 179076 173922
1 180594 130217
1 165062 11686
1 53274 75706
1 142697 16450
1 174680 164137
1 74647 143306
1 125344 94673
1 119304 33878
1 82833 5093
1 158090 44786
1 49246 125171
1 40659 94664
1 134205 111163
1 106309 153994
1 192339 3696
1 109377 149540
1 74718 104077
1 125359 10529
1 188132 192732
1 196875 178012
1 165021 8195
1 78068 89386
1 170461 170768
1 55153 81286
1 1220 102854
1 110725 44093
1 35689 117416
1 176629 95259
1 1539 126278
1 50839 41109
1 108250 19589
1 178077 88695
1 48878 96755
1 182498 116945
1 134693 51019
1 154932 126750
1 185147 100229
1 163617 189429
1 102309 106722
1 195463 195444
1 161478 188598
1 76247 198696
1 171606 53494
1 9769 25537
1 91535 75076
1 33670 26934
1 162585 197945
1 131121 46965
1 19960 79090
1 50359 62030
1 142708 96670
1 136633 60896
1 140746 91846
1 101048 86851
1 23313 71581
1 178720 175863
1 4399 154123
1 73559 93069
1 41021 56180
1 48839 198676
1 23543 124174
1 33833 20807
1 144744 115619
1 138709 133301
1 45270 149155
1 60168 177648
1 130922 101485
1 167733 123258
1 102050 43743
1 1998 83501
1 41978 71260
1 34196 55209
1 114455 69085
1 132701 176963
1 155702 52219
1 69734 18411
1 149717 193660
1 67865 98079
1 13344 137116
1 112800 168655
1 167774 861
1 85547 186896
1 61213 150353
1 154045 63940
1 136859 16615
1 1213 111241
1 193398 107381
1 44604 60001
1 198806 98565
1 174722 86690
1 177305 162851
1 81822 59039
1 41087 187173
1 57646 68822
1 144663 84667
1 154603 149915
1 33962 87929
1 147512 102852
1 3558 4066
1 110764 70038
1 128205 28855
1 42141 124208
1 190239 37889
1 146480 161335
1 83844 49499
1 162718 13890
1 132350 11907
1 12169 110726
1 182799 19362
1 29247 3459
1 23399 81369
1 151309 20785
1 149009 49422
1 6024 63973
1 185309 51703
1 75800 17928
1 133008 61287
1 1158 162747
1 129099 178199
1 89159 192771
1 92154 184950
1 125960 40122
1 84990 165171
1 1212 154809
1 113628 94986
1 60581 3200
1 112038 133389
1 25247 75241
1 189290 24245
1 178354 88396
1 158171 84457
1 21465 166195
1 194301 191950
1 7119 13440
1 187092 116559
1 161497 127965
1 48910 136687
1 1561 138596
1 193007 170380
1 75666 123728
1 43902 39478
1 68343 45540
1 16046 28016
1 72569 2139
1 72207 142662
1 71440 129743
1 58870 77328
1 158856 149101
1 177258 117636
1 65872 56345
1 117840 89091
1 147328 111517
1 74521 39965
1 152425 107095
1 59818 31078
1 148385 70308
1 48844 65853
1 145613 89287
1 34838 186202
1 85554 100767
1 96983 108504
1 34039 187144
1 101383 128322
1 160829 190287
1 183408 76963
1 165538 35740
1 148889 102857
1 181201 161627
1 9396 196313
1 23310 34092
1 69640 186392
1 184129 64203
1 15584 153912
1 132417 42050
1 173813 68258
1 174050 82701
1 18202 153667
1 577 171598
1 18983 140378
1 19983 114482
1 193128 42368
1 30237 146211
1 168838 137529
1 38695 127151
1 90741 108666
1 84003 103545
1 139680 46267
1 191883 18527
1 162577 109695
1 134377 190955
1 95461 1313
1 44322 116477
1 61552 30368
1 56134 120888
1 186605 173230
1 60631 19948
1 51944 138102
1 89176 169285
1 43311 32108
1 168216 186354
1 165046 97753
1 185022 138007
1 165513 9510
1 180631 82550
1 68024 873
1 164573 147291
1 193917 149678
1 91338 177096
1 84273 38855
1 7837 2592
1 158832 157463
1 158508 88663
1 89482 66587
1 102316 58329
1 21996 153465
1 44540 95738
1 35405 164750
1 98424 5790
1 71197 189874
1 179516 16746
1 123883 82830
1 156918 185578
1 177941 136162
1 129969 146436
1 103285 63503
1 116511 196445
1 67018 81196
1 19431 97418
1 192613 185927
1 186096 69049
1 54101 4025
1 196140 169056
1 30740 18416
1 80744 191335
1 75251 134007
1 96082 39057
1 117571 73480
1 113100 45105
1 90053 42900
1 41520 60682
1 63125 9297
1 89252 145351
1 12946 58182
1 198944 172956
1 58832 174291
1 75645 176060
1 164226 90436
1 160320 81021
1 138402 143511
1 199271 3016
1 96674 138764
1 114163 71045
1 144920 33644
1 502 199110
1 62437 175837
1 193758 160819
1 13159 197285
1 40131 95350
1 131232 148348
1 82030 56551
1 5029 67863
1 199978 115450
1 199627 89073
1 11599 176871
1 35791 45853
1 96012 46427
1 114756 52041
1 73716 126365
1 38914 75797
1 64140 22275
1 131469 182804
1 171156 141589
1 77508 73506
1 189140 146626
1 40012 17767
1 176617 166978
1 124731 107050
1 49232 139019
1 147336 58521
1 49010 96760
1 34866 94743
1 141040 35254
1 147632 63367
1 155120 130481
1 134042 103321
2 98198
3
